id,utterance,topics,primary_topic,confidence,source,annotator_id,created_at
topic_000181,My boyfriend and I broke up right before finals and I'm falling apart.,"[""academic_stress"", ""relationship_issues""]",academic_stress,0.87,synthetic,ann_001,2024-10-21T06:40:01Z
topic_000182,I've made terrible financial decisions and I can't forgive myself.,"[""financial_stress""]",financial_stress,0.9,synthetic,ann_003,2025-01-18T19:19:40Z
topic_000183,Burnout ki wajah se partner ke saath relationship kharab ho gayi.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.85,synthetic,ann_001,2024-09-19T00:14:12Z
topic_000184,Exams ka stress hai aur tabiyat bhi theek nahi reh rahi.,"[""academic_stress"", ""health_concerns""]",academic_stress,0.85,synthetic,ann_005,2025-01-26T05:30:23Z
topic_000185,I was demoted and my pay was cut — I don't know how I'll survive.,"[""workplace_stress"", ""financial_stress""]",workplace_stress,0.9,synthetic,ann_005,2024-10-12T05:53:26Z
topic_000186,The constant criticism from my supervisor is destroying my confidence.,"[""workplace_stress""]",workplace_stress,0.95,synthetic,ann_003,2024-08-10T14:52:13Z
topic_000187,I'm constantly comparing myself to other students and feeling inferior.,"[""academic_stress""]",academic_stress,0.95,synthetic,ann_003,2024-06-24T11:26:09Z
topic_000188,I'm afraid of being abandoned and it's ruining my relationship.,"[""relationship_issues""]",relationship_issues,0.9,synthetic,ann_003,2024-08-16T14:42:23Z
topic_000189,I have no savings and an unexpected expense has wiped me out.,"[""financial_stress""]",financial_stress,0.92,synthetic,ann_001,2024-12-18T17:33:26Z
topic_000190,Kaam ki wajah se zindagi kharab ho rahi hai.,"[""workplace_stress""]",workplace_stress,0.95,synthetic,ann_002,2024-12-16T12:29:13Z
topic_000191,I'm suffering from severe burnout and I don't know how to recover.,"[""workplace_stress""]",workplace_stress,0.9,synthetic,ann_005,2024-06-14T23:48:23Z
topic_000192,I was recently diagnosed with a serious illness and I'm terrified.,"[""health_concerns""]",health_concerns,0.87,synthetic,ann_002,2025-01-14T19:35:37Z
topic_000193,I feel embarrassed about not being able to afford things my peers can.,"[""financial_stress""]",financial_stress,0.87,synthetic,ann_004,2025-02-04T16:13:30Z
topic_000194,My partner and I fight constantly and I'm not sure we can fix this.,"[""relationship_issues""]",relationship_issues,0.9,synthetic,ann_001,2024-09-05T05:08:19Z
topic_000195,Ghar mein financial stress aur rishton mein khichaav ek saath chal raha hai.,"[""relationship_issues"", ""financial_stress""]",relationship_issues,0.87,synthetic,ann_003,2024-07-05T01:26:53Z
topic_000196,I'm afraid to open my bank statements.,"[""financial_stress""]",financial_stress,0.9,synthetic,ann_003,2025-02-21T09:39:34Z
topic_000197,I'm worried I'll never be financially stable.,"[""financial_stress""]",financial_stress,0.92,synthetic,ann_005,2024-12-15T13:45:33Z
topic_000198,Financial difficulties after having a baby are straining my relationship.,"[""relationship_issues"", ""financial_stress""]",relationship_issues,0.85,synthetic,ann_001,2024-08-11T18:50:00Z
topic_000199,I have no savings and an unexpected expense has wiped me out.,"[""financial_stress""]",financial_stress,0.95,synthetic,ann_004,2024-09-14T13:40:04Z
topic_000200,I feel invisible in my relationship — like my needs don't matter.,"[""relationship_issues""]",relationship_issues,0.87,synthetic,ann_003,2024-11-02T15:07:11Z
topic_000201,My thesis is due and I've barely started — I'm in panic mode.,"[""academic_stress""]",academic_stress,0.95,synthetic,ann_003,2024-06-12T12:07:52Z
topic_000202,My toxic relationship is preventing me from focusing on my studies.,"[""academic_stress"", ""relationship_issues""]",academic_stress,0.9,synthetic,ann_002,2025-03-14T11:06:26Z
topic_000203,I have reproductive health issues that have devastated me.,"[""health_concerns""]",health_concerns,0.9,synthetic,ann_005,2024-11-16T15:02:27Z
topic_000204,I'm struggling with jealousy in my relationship and it's driving me crazy.,"[""relationship_issues""]",relationship_issues,0.95,synthetic,ann_002,2025-01-18T02:11:10Z
topic_000205,My manager keeps criticising everything I do and I can't take it anymore.,"[""workplace_stress""]",workplace_stress,0.95,synthetic,ann_005,2024-08-15T12:16:03Z
topic_000206,I've been sick for months and the financial pressure is adding to my stress.,"[""health_concerns"", ""financial_stress""]",health_concerns,0.9,synthetic,ann_001,2024-07-12T03:18:37Z
topic_000207,I've been unemployed for six months and my confidence is shattered.,"[""financial_stress""]",financial_stress,0.92,synthetic,ann_001,2024-10-27T04:36:28Z
topic_000208,I've been unemployed for six months and my confidence is shattered.,"[""financial_stress""]",financial_stress,0.87,synthetic,ann_001,2024-06-19T17:34:59Z
topic_000209,I work in a toxic environment but I can't quit because I need the money.,"[""workplace_stress"", ""financial_stress""]",workplace_stress,0.82,synthetic,ann_001,2025-03-27T09:37:22Z
topic_000210,I have multiple assignments due this week and I'm completely overwhelmed.,"[""academic_stress""]",academic_stress,0.88,synthetic,ann_002,2024-11-16T19:28:35Z
topic_000211,Appraisal mein phir se ignore kiya gaya mujhe.,"[""workplace_stress""]",workplace_stress,0.97,synthetic,ann_003,2024-06-15T20:34:58Z
topic_000212,My boss takes credit for all my work and never acknowledges my contributions.,"[""workplace_stress""]",workplace_stress,0.92,synthetic,ann_003,2024-07-16T00:28:03Z
topic_000213,I can't focus on my exams because of the fighting at home.,"[""academic_stress"", ""relationship_issues""]",academic_stress,0.87,synthetic,ann_005,2024-09-01T17:39:07Z
topic_000214,Karza bahut ho gaya hai aur main thak gaya hun.,"[""financial_stress""]",financial_stress,0.95,synthetic,ann_004,2024-11-11T18:54:00Z
topic_000215,My toxic work environment is making me take out my frustration on my family.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.87,synthetic,ann_001,2024-12-05T00:03:37Z
topic_000216,My toxic relationship is preventing me from focusing on my studies.,"[""academic_stress"", ""relationship_issues""]",academic_stress,0.82,synthetic,ann_005,2024-09-12T05:34:52Z
topic_000217,I'm a first-generation student and I feel completely out of place.,"[""academic_stress""]",academic_stress,0.9,synthetic,ann_004,2024-10-24T07:02:49Z
topic_000218,I gave up everything for this job and it's not working out.,"[""workplace_stress""]",workplace_stress,0.9,synthetic,ann_004,2024-08-25T05:09:28Z
topic_000219,I'm going through a separation and the grief feels unbearable.,"[""relationship_issues""]",relationship_issues,0.9,synthetic,ann_004,2025-01-24T03:09:42Z
topic_000220,I have ADHD and a chronic illness and I'm struggling academically.,"[""academic_stress"", ""health_concerns""]",academic_stress,0.82,synthetic,ann_003,2024-12-06T05:22:43Z
topic_000221,I'm dealing with a family member's terminal illness.,"[""health_concerns""]",health_concerns,0.87,synthetic,ann_002,2024-08-06T08:16:17Z
topic_000222,I can't afford basic necessities and it's terrifying.,"[""financial_stress""]",financial_stress,0.9,synthetic,ann_003,2024-06-06T11:12:29Z
topic_000223,My partner doesn't understand the pressure I'm under academically.,"[""academic_stress"", ""relationship_issues""]",academic_stress,0.85,synthetic,ann_005,2024-11-03T22:47:02Z
topic_000224,I was bullied at work and it has left me shaken.,"[""workplace_stress""]",workplace_stress,0.92,synthetic,ann_001,2025-03-03T06:21:27Z
topic_000225,I have an autoimmune disease that is unpredictable and frightening.,"[""health_concerns""]",health_concerns,0.95,synthetic,ann_001,2024-10-07T19:59:05Z
topic_000226,I'm behind on all my assignments and I don't know how to catch up.,"[""academic_stress""]",academic_stress,0.95,synthetic,ann_003,2024-11-18T23:10:30Z
topic_000227,Tanha feel hota hai bahut zyada.,"[""relationship_issues""]",relationship_issues,0.9,synthetic,ann_004,2025-01-04T20:34:45Z
topic_000228,I feel like I'm always just barely surviving academically.,"[""academic_stress""]",academic_stress,0.88,synthetic,ann_004,2024-09-03T05:07:56Z
topic_000229,I'm in a high-pressure sales job and the targets are impossible.,"[""workplace_stress""]",workplace_stress,0.92,synthetic,ann_004,2025-03-02T16:35:39Z
topic_000230,Kaam ki wajah se ghar mein bhi tension rehti hai.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.82,synthetic,ann_002,2024-11-09T00:28:46Z
topic_000231,I'm afraid to get the medical help I need because I can't afford it.,"[""health_concerns"", ""financial_stress""]",health_concerns,0.82,synthetic,ann_003,2025-03-01T21:33:26Z
topic_000232,I'm worried I'll never get a job in my field after all this studying.,"[""academic_stress""]",academic_stress,0.9,synthetic,ann_003,2024-10-03T12:48:57Z
topic_000233,My career ambition and my relationship are in constant conflict.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.85,synthetic,ann_004,2025-01-20T08:13:21Z
topic_000234,I'm on the verge of eviction and I'm completely panicking.,"[""financial_stress""]",financial_stress,0.95,synthetic,ann_003,2024-07-17T02:25:40Z
topic_000235,I'm worried I'll never get a job in my field after all this studying.,"[""academic_stress""]",academic_stress,0.93,synthetic,ann_002,2024-09-07T03:09:50Z
topic_000236,Boss se bahut problems ho rahi hain.,"[""workplace_stress""]",workplace_stress,0.97,synthetic,ann_001,2024-10-13T20:10:25Z
topic_000237,Burnout ki wajah se partner ke saath relationship kharab ho gayi.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.9,synthetic,ann_002,2025-01-22T03:46:18Z
topic_000238,I feel disconnected from my partner and I don't know how to reconnect.,"[""relationship_issues""]",relationship_issues,0.95,synthetic,ann_003,2025-02-08T06:20:41Z
topic_000239,I developed anxiety during exam season and now I'm physically sick too.,"[""academic_stress"", ""health_concerns""]",academic_stress,0.87,synthetic,ann_002,2024-07-29T22:01:21Z
topic_000240,I feel like I'm not smart enough to be where I am academically.,"[""academic_stress""]",academic_stress,0.95,synthetic,ann_003,2024-08-18T21:17:07Z
topic_000241,I was scammed and lost my entire savings.,"[""financial_stress""]",financial_stress,0.95,synthetic,ann_004,2024-11-04T15:53:59Z
topic_000242,The pressure from my parents about grades is damaging our relationship.,"[""academic_stress"", ""relationship_issues""]",academic_stress,0.85,synthetic,ann_005,2024-10-14T00:28:10Z
topic_000243,I live in constant fear of having another panic attack.,"[""health_concerns""]",health_concerns,0.95,synthetic,ann_005,2024-09-20T06:15:35Z
topic_000244,I owe money to people I love and I feel terrible about it.,"[""financial_stress""]",financial_stress,0.87,synthetic,ann_001,2025-01-30T09:08:43Z
topic_000245,I've never been good with money and I feel hopeless about it.,"[""financial_stress""]",financial_stress,0.9,synthetic,ann_004,2024-06-02T16:25:46Z
topic_000246,I've been unemployed for six months and my confidence is shattered.,"[""financial_stress""]",financial_stress,0.95,synthetic,ann_004,2024-06-18T00:43:37Z
topic_000247,I have been studying for years and I still haven't found success.,"[""academic_stress""]",academic_stress,0.88,synthetic,ann_005,2025-03-09T09:37:08Z
topic_000248,My spouse and I can't communicate without it turning into a fight.,"[""relationship_issues""]",relationship_issues,0.92,synthetic,ann_005,2024-10-21T17:55:02Z
topic_000249,My academic career feels like a disaster and I don't know what to do.,"[""academic_stress""]",academic_stress,0.93,synthetic,ann_001,2024-11-03T16:02:11Z
topic_000250,I've had recurring infections that won't resolve and I'm exhausted.,"[""health_concerns""]",health_concerns,0.92,synthetic,ann_002,2024-06-30T00:08:14Z
topic_000251,My studies are suffering because my relationship is falling apart.,"[""academic_stress"", ""relationship_issues""]",academic_stress,0.9,synthetic,ann_004,2025-01-04T02:29:19Z
topic_000252,I feel like I'm not smart enough to be where I am academically.,"[""academic_stress""]",academic_stress,0.88,synthetic,ann_004,2024-07-22T05:48:37Z
topic_000253,My boyfriend and I broke up right before finals and I'm falling apart.,"[""academic_stress"", ""relationship_issues""]",academic_stress,0.82,synthetic,ann_004,2024-08-14T09:59:47Z
topic_000254,I'm scared to get medical tests because I'm afraid of what they'll find.,"[""health_concerns""]",health_concerns,0.87,synthetic,ann_005,2024-07-07T03:47:54Z
topic_000255,Rishton mein bahut takleef ho rahi hai.,"[""relationship_issues""]",relationship_issues,0.87,synthetic,ann_004,2024-11-28T21:52:48Z
topic_000256,I was in an abusive relationship and I'm still recovering from it.,"[""relationship_issues""]",relationship_issues,0.95,synthetic,ann_001,2025-01-09T21:20:19Z
topic_000257,My thesis is due and I've barely started — I'm in panic mode.,"[""academic_stress""]",academic_stress,0.88,synthetic,ann_004,2025-01-19T03:45:32Z
topic_000258,I'm behind on all my assignments and I don't know how to catch up.,"[""academic_stress""]",academic_stress,0.95,synthetic,ann_004,2024-06-07T02:37:50Z
topic_000259,Exams se pehle bahut ghabra jaata hun.,"[""academic_stress""]",academic_stress,0.9,synthetic,ann_004,2024-08-05T19:52:14Z
topic_000260,I'm worried I'll never get a job in my field after all this studying.,"[""academic_stress""]",academic_stress,0.95,synthetic,ann_005,2024-10-02T18:49:13Z
topic_000261,I've been battling cancer and the emotional toll is enormous.,"[""health_concerns""]",health_concerns,0.87,synthetic,ann_001,2024-10-09T02:31:44Z
topic_000262,I have a chronic condition and the treatment costs are destroying me financially.,"[""health_concerns"", ""financial_stress""]",health_concerns,0.87,synthetic,ann_003,2024-10-31T06:25:18Z
topic_000263,I feel deep shame about my financial situation.,"[""financial_stress""]",financial_stress,0.9,synthetic,ann_005,2025-02-05T20:09:07Z
topic_000264,I've been in a toxic relationship for years and I can't leave.,"[""relationship_issues""]",relationship_issues,0.87,synthetic,ann_004,2024-06-15T08:42:50Z
topic_000265,I feel like a financial failure compared to everyone around me.,"[""financial_stress""]",financial_stress,0.92,synthetic,ann_004,2024-07-15T00:43:21Z
topic_000266,I have no close friends and the isolation is becoming unbearable.,"[""relationship_issues""]",relationship_issues,0.95,synthetic,ann_003,2024-08-01T03:09:38Z
topic_000267,Ghar mein koi mujhe samajhta hi nahi.,"[""relationship_issues""]",relationship_issues,0.92,synthetic,ann_004,2025-01-01T05:43:19Z
topic_000268,I keep attracting the wrong kind of people into my life.,"[""relationship_issues""]",relationship_issues,0.95,synthetic,ann_002,2024-07-23T08:55:01Z
