id,utterance,primary_intent,secondary_intent,confidence,source,annotator_id,created_at
intent_000243,Can I do a baseline mental health check?,assessment_request,,0.93,synthetic,ann_004,2024-11-19T20:55:20Z
intent_000244,I'd like to schedule a phone consultation first.,book_appointment,,0.96,synthetic,ann_002,2024-08-18T11:24:37Z
intent_000245,I feel like I'm at my breaking point.,seek_support,,0.92,synthetic,ann_002,2024-12-10T08:47:51Z
intent_000246,I need help managing my emotions better.,seek_support,general_chat,0.92,synthetic,ann_002,2024-09-14T23:56:29Z
intent_000247,Can you help me process what I'm feeling?,seek_support,,0.85,synthetic,ann_001,2024-10-04T23:23:27Z
intent_000248,"I'm not sure why I'm here, just exploring.",general_chat,,0.9,synthetic,ann_005,2025-02-19T21:56:53Z
intent_000249,I'm in crisis and I don't know what to do.,crisis_emergency,,0.93,synthetic,ann_001,2025-02-18T19:44:59Z
intent_000250,I don't want to be here anymore.,crisis_emergency,,0.99,synthetic,ann_004,2024-06-05T19:14:20Z
intent_000251,I need to talk about some things that have been bothering me deeply.,seek_support,general_chat,0.85,synthetic,ann_001,2024-09-27T04:53:00Z
intent_000252,I'm not ready to talk about anything deep yet.,general_chat,,0.9,synthetic,ann_002,2024-07-14T14:04:16Z
intent_000253,I've already taken some pills.,crisis_emergency,seek_support,0.93,synthetic,ann_001,2024-07-04T06:51:00Z
intent_000254,What is hypervigilance?,information_request,assessment_request,0.88,synthetic,ann_002,2024-09-06T19:57:09Z
intent_000255,I'm bored and wanted to talk.,general_chat,,0.92,synthetic,ann_002,2025-01-25T10:34:50Z
intent_000256,How does this all work?,general_chat,,0.9,synthetic,ann_002,2025-03-04T20:41:50Z
intent_000257,I need someone to talk to about what I've been going through.,seek_support,book_appointment,0.88,synthetic,ann_001,2024-11-27T05:00:21Z
intent_000258,What is the difference between a psychologist and a psychiatrist?,information_request,assessment_request,0.95,synthetic,ann_002,2024-12-25T04:16:47Z
intent_000259,I've been having panic attacks and don't know how to cope.,seek_support,,0.85,synthetic,ann_002,2025-03-20T21:12:04Z
intent_000260,I can't take this anymore and I'm thinking of a way out.,crisis_emergency,,0.9,synthetic,ann_003,2025-01-25T12:09:03Z
intent_000261,I need help understanding why I feel this way.,seek_support,,0.88,synthetic,ann_004,2025-01-12T05:50:59Z
intent_000262,Just passing time and thought I'd chat.,general_chat,seek_support,0.85,synthetic,ann_003,2025-01-25T04:01:27Z
intent_000263,Mindfulness ke baare mein batao.,information_request,,0.95,synthetic,ann_005,2025-01-09T00:02:54Z
intent_000264,I'm in a very dark place and I'm not safe.,crisis_emergency,seek_support,0.93,synthetic,ann_004,2024-11-28T23:56:54Z
intent_000265,I've been self-harming and I need help.,crisis_emergency,seek_support,0.99,synthetic,ann_002,2024-12-09T03:53:08Z
intent_000266,I'm scared I will hurt myself tonight.,crisis_emergency,,0.97,synthetic,ann_003,2024-09-13T15:10:34Z
intent_000267,Can I take a mood assessment today?,assessment_request,information_request,0.97,synthetic,ann_004,2024-08-22T16:51:50Z
intent_000268,I need to book a therapy appointment.,book_appointment,,0.96,synthetic,ann_005,2025-01-24T11:23:18Z
intent_000269,I'm struggling with loneliness more than ever.,seek_support,,0.85,synthetic,ann_002,2025-03-15T18:19:55Z
intent_000270,I want to set up a meeting with a counselor.,book_appointment,,0.98,synthetic,ann_005,2024-07-29T04:43:31Z
intent_000271,"Hey, what can you help me with?",general_chat,,0.88,synthetic,ann_004,2025-02-10T22:02:28Z
intent_000272,Can I book therapy for this week?,book_appointment,,0.96,synthetic,ann_002,2025-01-01T09:45:07Z
intent_000273,I'd like to organize a regular slot each week.,book_appointment,,0.9,synthetic,ann_005,2025-03-09T09:37:08Z
intent_000274,I want to stop existing.,crisis_emergency,,0.95,synthetic,ann_001,2025-02-05T06:37:41Z
intent_000275,I wish there were more therapist options available.,feedback_complaint,general_chat,0.95,synthetic,ann_004,2024-12-18T10:38:57Z
intent_000276,What causes panic attacks?,information_request,,0.88,synthetic,ann_005,2025-01-02T13:37:30Z
intent_000277,I've been thinking about driving into traffic.,crisis_emergency,,0.93,synthetic,ann_003,2025-01-06T03:09:33Z
intent_000278,How long does therapy usually take?,information_request,,0.97,synthetic,ann_001,2024-07-15T13:17:09Z
intent_000279,Good morning!,general_chat,,0.85,synthetic,ann_001,2024-07-04T13:10:45Z
intent_000280,I feel completely worthless and like dying.,crisis_emergency,seek_support,0.9,synthetic,ann_001,2024-11-09T20:37:47Z
intent_000281,I've been in a very dark headspace lately.,seek_support,book_appointment,0.95,synthetic,ann_001,2024-11-15T18:47:56Z
intent_000282,"Nothing serious today, just wanted to connect.",general_chat,seek_support,0.92,synthetic,ann_001,2024-07-26T20:59:23Z
intent_000283,What is emotional regulation?,information_request,,0.97,synthetic,ann_005,2024-07-04T01:26:23Z
intent_000284,I don't see any reason to live.,crisis_emergency,,0.99,synthetic,ann_001,2024-11-16T22:20:03Z
intent_000285,I feel like ending everything.,crisis_emergency,,0.97,synthetic,ann_002,2025-01-27T02:27:22Z
intent_000286,Can we do the GAD-7 today?,assessment_request,seek_support,0.93,synthetic,ann_005,2024-09-25T11:21:16Z
intent_000287,What is PTSD?,information_request,assessment_request,0.9,synthetic,ann_005,2024-12-07T04:56:37Z
intent_000288,What do you like to talk about?,general_chat,,0.92,synthetic,ann_002,2024-08-21T21:19:38Z
intent_000289,The therapist cancelled without notice.,feedback_complaint,general_chat,0.93,synthetic,ann_001,2024-09-06T02:56:09Z
intent_000290,The platform is hard to navigate.,feedback_complaint,,0.95,synthetic,ann_003,2024-06-21T14:47:25Z
intent_000291,The therapist cancelled without notice.,feedback_complaint,,0.93,synthetic,ann_001,2025-03-08T15:33:22Z
intent_000292,I feel like things will never get better.,seek_support,,0.92,synthetic,ann_004,2024-10-11T09:22:51Z
intent_000293,What causes panic attacks?,information_request,seek_support,0.95,synthetic,ann_002,2024-08-31T05:03:59Z
intent_000294,Anxiety aur depression mein kya fark hai?,information_request,seek_support,0.88,synthetic,ann_002,2024-09-09T07:09:15Z
intent_000295,What are the signs of burnout?,information_request,seek_support,0.97,synthetic,ann_002,2025-02-17T18:21:45Z
intent_000296,PHQ-9 test lena hai mujhe.,assessment_request,seek_support,0.88,synthetic,ann_004,2025-02-19T08:25:10Z
intent_000297,I'm scared of my own thoughts lately.,seek_support,book_appointment,0.88,synthetic,ann_005,2025-01-15T00:22:56Z
intent_000298,I'd like to take the PTSD screening.,assessment_request,,0.9,synthetic,ann_001,2024-06-01T22:48:16Z
intent_000299,I want to take a mental wellness quiz.,assessment_request,,0.97,synthetic,ann_002,2024-08-17T09:12:54Z
intent_000300,I want to delete my account.,feedback_complaint,,0.9,synthetic,ann_004,2025-03-17T13:35:10Z
intent_000301,I need to talk about some things that have been bothering me deeply.,seek_support,book_appointment,0.92,synthetic,ann_001,2024-11-30T19:08:56Z
intent_000302,Can I get an appointment today?,book_appointment,seek_support,0.96,synthetic,ann_005,2024-11-22T21:36:25Z
intent_000303,Let's do the PHQ-9 assessment.,assessment_request,,0.93,synthetic,ann_004,2025-02-25T14:49:59Z
intent_000304,I want to set up a meeting with a counselor.,book_appointment,seek_support,0.92,synthetic,ann_002,2024-08-31T22:32:28Z
intent_000305,What qualifications do your therapists have?,information_request,assessment_request,0.92,synthetic,ann_002,2024-08-26T00:46:09Z
intent_000306,I just want someone to understand me.,seek_support,book_appointment,0.88,synthetic,ann_003,2024-08-28T08:19:32Z
intent_000307,I want to make a formal complaint.,feedback_complaint,,0.93,synthetic,ann_005,2025-02-19T07:22:13Z
intent_000308,I want to set up a consultation.,book_appointment,,0.98,synthetic,ann_002,2025-03-10T16:07:46Z
intent_000309,I've been matched with the wrong type of therapist.,feedback_complaint,general_chat,0.88,synthetic,ann_001,2024-10-18T12:33:30Z
intent_000310,I'm thinking of ending things tonight.,crisis_emergency,seek_support,0.97,synthetic,ann_002,2024-12-12T08:47:14Z
intent_000311,What are the pricing plans?,information_request,seek_support,0.92,synthetic,ann_005,2024-06-20T18:00:25Z
intent_000312,Can I see if there are any openings today?,book_appointment,,0.98,synthetic,ann_001,2024-07-19T16:07:48Z
intent_000313,Your AI responses are generic and unhelpful.,feedback_complaint,general_chat,0.9,synthetic,ann_001,2024-12-06T11:20:37Z
intent_000314,I was curious about this app.,general_chat,seek_support,0.85,synthetic,ann_001,2024-06-05T15:29:18Z
intent_000315,Khud ko hurt karna chahta hun.,crisis_emergency,seek_support,0.93,synthetic,ann_004,2024-06-08T10:15:19Z
intent_000316,Tell me something interesting.,general_chat,seek_support,0.9,synthetic,ann_003,2024-12-24T17:10:12Z
intent_000317,I'd like to evaluate my anxiety symptoms.,assessment_request,,0.97,synthetic,ann_001,2024-12-20T19:54:19Z
intent_000318,Can I get an appointment today?,book_appointment,,0.9,synthetic,ann_001,2024-11-08T12:14:52Z
intent_000319,I've been isolating myself and I know it's not healthy.,seek_support,,0.92,synthetic,ann_001,2024-07-07T03:19:12Z
intent_000320,I'm not getting the support I expected.,feedback_complaint,,0.93,synthetic,ann_001,2024-09-04T10:17:30Z
intent_000321,I feel like things will never get better.,seek_support,general_chat,0.97,synthetic,ann_005,2024-06-09T07:03:57Z
intent_000322,I want to cancel and rebook my session.,book_appointment,,0.98,synthetic,ann_001,2024-06-12T00:27:36Z
intent_000323,Can I schedule a session for sometime next week?,book_appointment,,0.92,synthetic,ann_002,2024-10-06T03:55:22Z
intent_000324,Can I evaluate my burnout levels?,assessment_request,seek_support,0.9,synthetic,ann_003,2024-11-27T01:14:28Z
intent_000325,I'm scared of my own thoughts lately.,seek_support,,0.95,synthetic,ann_003,2025-02-04T03:20:25Z
intent_000326,"Nothing serious today, just wanted to connect.",general_chat,,0.85,synthetic,ann_005,2024-12-05T00:12:43Z
intent_000327,I'd like to organize a regular slot each week.,book_appointment,,0.92,synthetic,ann_001,2024-07-23T17:04:49Z
intent_000328,What is EMDR therapy?,information_request,assessment_request,0.97,synthetic,ann_003,2024-10-25T03:38:18Z
intent_000329,I'm struggling with my anxiety more than ever.,seek_support,general_chat,0.92,synthetic,ann_002,2024-06-30T01:26:59Z
intent_000330,I've hurt myself badly.,crisis_emergency,,0.99,synthetic,ann_002,2025-01-31T23:03:25Z
intent_000331,I've been under so much stress and I'm breaking down.,seek_support,,0.88,synthetic,ann_004,2024-11-24T04:15:58Z
intent_000332,I've been feeling really low lately and don't know what to do.,seek_support,,0.95,synthetic,ann_002,2024-10-20T10:47:24Z
intent_000333,Can we just chat for a bit?,general_chat,,0.95,synthetic,ann_001,2024-06-01T07:51:36Z
intent_000334,I feel disconnected from myself.,seek_support,,0.88,synthetic,ann_004,2025-02-15T06:16:31Z
intent_000335,I'm just getting started.,general_chat,,0.95,synthetic,ann_005,2025-01-31T11:05:31Z
intent_000336,"I want to start regular sessions, how do I book?",book_appointment,seek_support,0.96,synthetic,ann_005,2024-09-21T11:56:07Z
intent_000337,I'm having a mental health crisis.,crisis_emergency,,0.93,synthetic,ann_003,2025-01-05T23:03:34Z
intent_000338,What is hypervigilance?,information_request,,0.97,synthetic,ann_005,2024-06-04T18:37:36Z
intent_000339,I've been crying myself to sleep and need support.,seek_support,book_appointment,0.88,synthetic,ann_004,2025-01-09T02:42:21Z
intent_000340,Stress test lena hai mujhe aaj.,assessment_request,information_request,0.88,synthetic,ann_005,2024-10-05T15:37:45Z
intent_000341,What is the Socratic method in therapy?,information_request,assessment_request,0.97,synthetic,ann_002,2024-09-09T10:46:25Z
intent_000342,Can we talk about something light today?,general_chat,seek_support,0.95,synthetic,ann_002,2025-01-19T18:40:22Z
intent_000343,What is acceptance and commitment therapy?,information_request,seek_support,0.97,synthetic,ann_003,2024-10-29T17:17:23Z
intent_000344,I feel like I'm just going through the motions every day.,seek_support,general_chat,0.88,synthetic,ann_004,2024-10-14T19:03:09Z
intent_000345,I've been having thoughts that it would be better if I wasn't here.,crisis_emergency,,0.95,synthetic,ann_005,2024-12-18T20:51:58Z
intent_000346,I need to talk about my pain.,seek_support,book_appointment,0.88,synthetic,ann_001,2024-10-18T03:03:36Z
intent_000347,What is psychotherapy?,information_request,assessment_request,0.88,synthetic,ann_005,2024-09-19T11:40:27Z
intent_000348,I've been crying myself to sleep and need support.,seek_support,book_appointment,0.88,synthetic,ann_003,2024-11-07T21:26:41Z
intent_000349,I need to schedule a follow-up appointment.,book_appointment,seek_support,0.9,synthetic,ann_005,2024-09-11T18:46:18Z
intent_000350,I feel like nobody understands what I'm going through.,seek_support,,0.85,synthetic,ann_003,2024-08-27T01:54:07Z
intent_000351,What is the difference between stress and anxiety?,information_request,,0.92,synthetic,ann_003,2024-10-18T22:18:02Z
intent_000352,What is PTSD?,information_request,seek_support,0.92,synthetic,ann_004,2025-02-20T16:55:22Z
intent_000353,Can I book a therapy session online?,book_appointment,,0.9,synthetic,ann_005,2024-08-01T08:07:03Z
intent_000354,I've been feeling very stressed and anxious for weeks.,seek_support,general_chat,0.85,synthetic,ann_004,2024-07-06T14:27:29Z
intent_000355,How does trauma affect the brain?,information_request,seek_support,0.92,synthetic,ann_005,2025-03-06T13:44:44Z
intent_000356,How does trauma affect the brain?,information_request,,0.97,synthetic,ann_001,2025-03-24T19:16:20Z
intent_000357,Stress test lena hai mujhe aaj.,assessment_request,,0.9,synthetic,ann_001,2024-07-24T04:27:40Z
intent_000358,I want to set up a consultation.,book_appointment,,0.98,synthetic,ann_005,2024-07-12T05:42:21Z
intent_000359,How do I schedule time with a counselor?,book_appointment,seek_support,0.94,synthetic,ann_004,2024-08-31T11:13:01Z
intent_000360,"I want to see someone about my mental health, how do I book?",book_appointment,,0.96,synthetic,ann_004,2025-02-08T15:27:36Z
intent_000361,Can we do an assessment of my depression?,assessment_request,,0.95,synthetic,ann_005,2024-10-21T23:22:04Z
intent_000362,I don't think I can keep myself safe.,crisis_emergency,,0.9,synthetic,ann_001,2024-09-17T15:42:04Z
intent_000363,I've been thinking about ways to end my life for weeks.,crisis_emergency,,0.99,synthetic,ann_002,2025-02-19T23:22:42Z
intent_000364,I've been self-harming and I need help.,crisis_emergency,seek_support,0.9,synthetic,ann_004,2024-10-08T04:19:52Z
intent_000365,I'm having thoughts of self-harm right now.,crisis_emergency,seek_support,0.93,synthetic,ann_005,2025-03-24T21:30:17Z
intent_000366,What is the connection between exercise and mental health?,information_request,,0.97,synthetic,ann_004,2025-01-06T07:06:29Z
intent_000367,Can you tell me how to book a session on here?,book_appointment,seek_support,0.98,synthetic,ann_005,2025-03-13T12:40:24Z
intent_000368,I have a plan to kill myself.,crisis_emergency,,0.9,synthetic,ann_004,2024-11-24T18:45:02Z
intent_000369,Can I take a mood assessment today?,assessment_request,,0.93,synthetic,ann_004,2024-09-21T13:23:06Z
intent_000370,I feel like there is no point to anything.,seek_support,general_chat,0.92,synthetic,ann_001,2025-01-27T14:35:43Z
intent_000371,I have overdosed before and I'm thinking of doing it again.,crisis_emergency,seek_support,0.97,synthetic,ann_005,2024-09-24T20:52:37Z
intent_000372,Can I schedule a session for sometime next week?,book_appointment,,0.96,synthetic,ann_005,2024-10-06T08:29:52Z
