id,utterance,pattern_count,source
meta_002288,She thinks I'm a failure,1,synthetic
meta_001485,I'm unable to change,1,synthetic
meta_000071,He upset me again,1,synthetic
meta_000833,I'm stronger than I used to be,1,synthetic
meta_000012,She thinks I'm a failure,1,synthetic
meta_001482,I can't do anything about it,1,synthetic
meta_000964,"Every time I try, I fail",1,synthetic
meta_002674,"They left me, so I'm unlovable",1,synthetic
meta_002560,"They left me, so I'm unlovable",1,synthetic
meta_002407,His behavior drives me crazy,1,synthetic
meta_002159,I can tell she doesn't want me around,1,synthetic
meta_001728,It's impossible for me to be happy,1,synthetic
meta_002978,"After I fail, nobody will want me",1,synthetic
meta_002449,You make me angry,1,synthetic
meta_000943,Everyone always abandons me,1,synthetic
meta_002197,He clearly doesn't respect me,1,synthetic
meta_002182,They think I'm stupid,1,synthetic
meta_002018,Everyone knows I'm a loser,1,synthetic
meta_002187,Everyone knows I'm a loser,1,synthetic
meta_002207,He clearly doesn't respect me,1,synthetic
meta_002037,He judges me for everything,1,synthetic
meta_002251,She thinks I'm a failure,1,synthetic
meta_001715,It's impossible for me to be happy,1,synthetic
meta_001570,It's impossible for me to be happy,1,synthetic
meta_001008,Everyone always abandons me,1,synthetic
meta_000567,I can't believe what she said to me,1,synthetic
meta_001366,I should never ask for help,1,synthetic
meta_001696,I'm incapable of loving myself,1,synthetic
meta_001972,I'm in a deep depression,1,synthetic
meta_002965,"If things get worse, I won't handle it",1,synthetic
meta_002025,People look at me like I'm pathetic,1,synthetic
meta_001308,I should never ask for help,1,synthetic
meta_001445,I must not let anyone down,1,synthetic
meta_001578,I'm incapable of loving myself,1,synthetic
meta_002711,Not asking my opinion means I'm not valued,1,synthetic
meta_002998,"After I fail, nobody will want me",1,synthetic
meta_001324,I should never ask for help,1,synthetic
meta_000371,It went wrong somehow,1,synthetic
meta_000593,I can't believe what she said to me,1,synthetic
meta_001141,I never do anything right,1,synthetic
meta_001751,I'm unable to change,1,synthetic
meta_002367,His behavior drives me crazy,1,synthetic
meta_002897,"When I fail again, it will destroy everything",1,synthetic
meta_000276,People always judge me for it,1,synthetic
meta_001960,I can't escape my fear,1,synthetic
meta_001830,The loneliness is unbearable,1,synthetic
meta_001600,I won't ever get over this,1,synthetic
meta_000606,People keep doing hurtful things,1,synthetic
meta_001312,I have to please everyone,1,synthetic
meta_000601,I don't understand what he wants from me,1,synthetic
meta_000609,People keep doing hurtful things,1,synthetic
meta_000009,Everyone expects so much from me,1,synthetic
meta_002440,They make me feel worthless,1,synthetic
meta_001088,I'll never be good enough,1,synthetic
meta_002573,Not asking my opinion means I'm not valued,1,synthetic
meta_002045,He clearly doesn't respect me,1,synthetic
meta_001111,All my relationships fail,1,synthetic
meta_000426,They broke their promise to me,1,synthetic
meta_001427,I have to please everyone,1,synthetic
meta_001176,Everyone judges me,1,synthetic
meta_001236,I have to please everyone,1,synthetic
meta_000616,She's been acting strange lately,1,synthetic
meta_001742,I can't forgive myself,1,synthetic
meta_002756,"They left me, so I'm unlovable",1,synthetic
meta_001372,I have to be strong all the time,1,synthetic
meta_002173,I can tell she doesn't want me around,1,synthetic
meta_001756,It's impossible for me to be happy,1,synthetic
meta_000730,I'm less anxious about it now,1,synthetic
meta_000619,He did it again,1,synthetic
meta_000178,Everyone expects so much from me,1,synthetic
meta_002854,"As my depression deepens, I'll lose everyone",1,synthetic
meta_002686,"She's quiet, which means she's angry with me",1,synthetic
meta_000485,She's been acting strange lately,1,synthetic
meta_001367,I must not let anyone down,1,synthetic
meta_000313,He upset me again,1,synthetic
meta_001464,I should never ask for help,1,synthetic
meta_001155,I always mess things up,1,synthetic
meta_000417,I don't understand what he wants from me,1,synthetic
meta_000920,I always mess things up,1,synthetic
meta_000452,I don't understand what he wants from me,1,synthetic
meta_000695,I'm better off alone,1,synthetic
meta_002015,Everyone knows I'm a loser,1,synthetic
meta_000461,Something bad happened to me,1,synthetic
meta_001576,I'm unable to change,1,synthetic
meta_000926,I always mess things up,1,synthetic
meta_002969,"Before I disappoint them, I should leave",1,synthetic
meta_002904,"If things get worse, I won't handle it",1,synthetic
meta_000604,Life keeps throwing challenges at me,1,synthetic
meta_001579,I can't talk about my feelings,1,synthetic
meta_002724,"She didn't text back, so she's rejecting me",1,synthetic
meta_000929,Everyone judges me,1,synthetic
meta_000099,He made me do it,1,synthetic
meta_000919,Everyone judges me,1,synthetic
meta_000005,They all talk about me behind my back,1,synthetic
meta_000581,It went wrong somehow,1,synthetic
meta_001702,I won't ever get over this,1,synthetic
meta_002096,He judges me for everything,1,synthetic
meta_000421,I can't believe what she said to me,1,synthetic
meta_001216,I have to be strong all the time,1,synthetic
meta_002231,Everyone knows I'm a loser,1,synthetic
meta_000422,She's been acting strange lately,1,synthetic
meta_000183,He made me do it,1,synthetic
meta_002870,"As my depression deepens, I'll lose everyone",1,synthetic
meta_000505,I don't understand what he wants from me,1,synthetic
meta_002757,"He's busy, which proves he doesn't care",1,synthetic
meta_002986,"Since I always mess up, why bother trying",1,synthetic
meta_002227,I know they don't like me,1,synthetic
meta_000229,People always judge me for it,1,synthetic
meta_000999,I'll never be good enough,1,synthetic
meta_000633,It went wrong somehow,1,synthetic
meta_001962,I can't escape my fear,1,synthetic
meta_001359,I have to be strong all the time,1,synthetic
meta_001260,I should be able to handle this alone,1,synthetic
meta_000669,I'm stronger than I used to be,1,synthetic
meta_001820,The rejection really hurt me,1,synthetic
meta_002306,He causes all my problems,1,synthetic
meta_001968,My anxiety is overwhelming me,1,synthetic
meta_000571,People keep doing hurtful things,1,synthetic
meta_000829,I'm less anxious about it now,1,synthetic
meta_000349,Someone told me I'd never succeed,1,synthetic
meta_001387,I must be perfect or I'm worthless,1,synthetic
meta_002222,Everyone knows I'm a loser,1,synthetic
meta_002553,"He doesn't call me, so he hates me",1,synthetic
meta_002996,"As my depression deepens, I'll lose everyone",1,synthetic
meta_002498,You make me angry,1,synthetic
meta_002457,You're responsible for my failures,1,synthetic
meta_002989,"After I fail, nobody will want me",1,synthetic
meta_001097,I never do anything right,1,synthetic
meta_000343,They make me feel worthless,1,synthetic
meta_001018,Everyone always abandons me,1,synthetic
meta_002748,Not asking my opinion means I'm not valued,1,synthetic
meta_002653,"He's busy, which proves he doesn't care",1,synthetic
meta_002845,"Now that I'm broken, I'm worthless",1,synthetic
meta_002720,"If he loved me, he'd always be available",1,synthetic
meta_000085,They don't care about my feelings,1,synthetic
meta_001573,I can't talk about my feelings,1,synthetic
meta_001548,I can't forgive myself,1,synthetic
meta_000409,He did it again,1,synthetic
meta_002472,He causes all my problems,1,synthetic
meta_000049,Someone told me I'd never succeed,1,synthetic
meta_000563,She's been acting strange lately,1,synthetic
meta_002158,She thinks I'm a failure,1,synthetic
meta_000411,They messed everything up,1,synthetic
meta_001649,I'm unable to change,1,synthetic
meta_001864,I'm struggling with my self-esteem,1,synthetic
meta_001005,Everything is always my fault,1,synthetic
meta_002742,"He's busy, which proves he doesn't care",1,synthetic
meta_000296,She thinks I'm a failure,1,synthetic
meta_000588,It went wrong somehow,1,synthetic
meta_000285,Everyone expects so much from me,1,synthetic
meta_000770,Things are different now,1,synthetic
meta_002490,He causes all my problems,1,synthetic
meta_001615,I won't ever get over this,1,synthetic
meta_000728,I'm less anxious about it now,1,synthetic
meta_000668,I'm doing better now,1,synthetic
meta_001271,I must succeed at everything,1,synthetic
meta_002918,"After I fail, nobody will want me",1,synthetic
meta_002777,"When I fail again, it will destroy everything",1,synthetic
meta_000739,I'm better off alone,1,synthetic
meta_002010,I'm struggling with my self-esteem,1,synthetic
meta_002334,They make me feel worthless,1,synthetic
meta_000774,This is the worst thing that's happened,1,synthetic
meta_000722,Things are different now,1,synthetic
meta_002698,"They left me, so I'm unlovable",1,synthetic
meta_001882,I'm trapped in my sadness,1,synthetic
meta_000744,This situation is worse than I thought,1,synthetic
meta_002032,He clearly doesn't respect me,1,synthetic
meta_002952,"Since I always mess up, why bother trying",1,synthetic
meta_002727,"She didn't text back, so she's rejecting me",1,synthetic
meta_000608,They broke their promise to me,1,synthetic
meta_001510,I can't forgive myself,1,synthetic
meta_002826,"Before I disappoint them, I should leave",1,synthetic
meta_000950,All my relationships fail,1,synthetic
meta_001828,My shame is eating away at me,1,synthetic
meta_002791,"After I fail, nobody will want me",1,synthetic
meta_002841,"As my depression deepens, I'll lose everyone",1,synthetic
meta_002383,You're responsible for my failures,1,synthetic
meta_000836,I'm stronger than I used to be,1,synthetic
meta_001101,Nobody ever listens to me,1,synthetic
meta_001329,I must not let anyone down,1,synthetic
meta_000904,Everyone always abandons me,1,synthetic
meta_001812,The guilt haunts me,1,synthetic
meta_000845,Things are different now,1,synthetic
meta_002257,He clearly doesn't respect me,1,synthetic
meta_002476,His behavior drives me crazy,1,synthetic
meta_001055,Everything is always my fault,1,synthetic
meta_001565,I'm unable to change,1,synthetic
meta_002673,"They left me, so I'm unlovable",1,synthetic
meta_002390,He causes all my problems,1,synthetic
meta_002202,I can tell she doesn't want me around,1,synthetic
meta_000065,It's all their fault,1,synthetic
meta_001049,Nobody wants to be around me,1,synthetic
meta_000724,She's more capable than me,1,synthetic
meta_001146,Nobody ever listens to me,1,synthetic
meta_000899,I'll never be good enough,1,synthetic
meta_001457,I need to fix everything,1,synthetic
meta_000043,He upset me again,1,synthetic
meta_000235,He upset me again,1,synthetic
meta_002572,"He doesn't call me, so he hates me",1,synthetic
meta_001208,I should never ask for help,1,synthetic
meta_002505,Your words destroyed my confidence,1,synthetic
meta_001673,It's impossible for me to be happy,1,synthetic
meta_002818,"Before I disappoint them, I should leave",1,synthetic
meta_001082,I never do anything right,1,synthetic
meta_002250,They think I'm stupid,1,synthetic
meta_000341,They all talk about me behind my back,1,synthetic
meta_001330,I need to fix everything,1,synthetic
meta_001512,Nobody can understand what I'm going through,1,synthetic
meta_002479,Her rejection ruined my self-worth,1,synthetic
meta_001424,I should be able to handle this alone,1,synthetic
meta_000006,Someone told me I'd never succeed,1,synthetic
meta_000476,I can't believe what she said to me,1,synthetic
meta_002190,He judges me for everything,1,synthetic
meta_002677,"They left me, so I'm unlovable",1,synthetic
meta_001020,"Every time I try, I fail",1,synthetic
meta_002722,"She didn't text back, so she's rejecting me",1,synthetic
meta_001108,All my relationships fail,1,synthetic
meta_000545,They messed everything up,1,synthetic
meta_001138,Everything is always my fault,1,synthetic
meta_000607,People keep doing hurtful things,1,synthetic
meta_000161,They make me feel worthless,1,synthetic
meta_001196,Everything is always my fault,1,synthetic
meta_002680,Not asking my opinion means I'm not valued,1,synthetic
meta_002655,"She didn't text back, so she's rejecting me",1,synthetic
meta_002629,"If he loved me, he'd always be available",1,synthetic
meta_000918,I never do anything right,1,synthetic
meta_000701,Things are different now,1,synthetic
meta_000488,They messed everything up,1,synthetic
meta_002262,People look at me like I'm pathetic,1,synthetic
meta_001100,Nobody wants to be around me,1,synthetic
meta_001214,I have to be strong all the time,1,synthetic
meta_000903,All my relationships fail,1,synthetic
meta_001243,I must be perfect or I'm worthless,1,synthetic
meta_001061,Nobody wants to be around me,1,synthetic
meta_002734,Not asking my opinion means I'm not valued,1,synthetic
meta_002636,"She's quiet, which means she's angry with me",1,synthetic
meta_001866,I can't escape my fear,1,synthetic
meta_002101,He judges me for everything,1,synthetic
meta_002933,"When I fail again, it will destroy everything",1,synthetic
meta_002426,His behavior drives me crazy,1,synthetic
meta_000893,"Every time I try, I fail",1,synthetic
meta_002343,Your words destroyed my confidence,1,synthetic
meta_000656,She's more capable than me,1,synthetic
meta_000015,Someone told me I'd never succeed,1,synthetic
meta_000754,Things are different now,1,synthetic
meta_000848,Things are different now,1,synthetic
meta_001113,Nobody ever listens to me,1,synthetic
meta_002915,"After I fail, nobody will want me",1,synthetic
meta_001642,Nobody can understand what I'm going through,1,synthetic
meta_001599,I can't talk about my feelings,1,synthetic
meta_002304,Your words destroyed my confidence,1,synthetic
meta_002675,"He doesn't call me, so he hates me",1,synthetic
meta_002087,He judges me for everything,1,synthetic
meta_001794,I'm in a deep depression,1,synthetic
meta_000678,I'm doing better now,1,synthetic
meta_002908,"After I fail, nobody will want me",1,synthetic
meta_002994,"As my depression deepens, I'll lose everyone",1,synthetic
meta_002934,"Since I always mess up, why bother trying",1,synthetic
meta_002028,She thinks I'm a failure,1,synthetic
meta_001629,I can't do anything about it,1,synthetic
meta_000780,She's more capable than me,1,synthetic
meta_000250,He upset me again,1,synthetic
meta_002320,His behavior drives me crazy,1,synthetic
meta_000187,It's all their fault,1,synthetic
meta_001187,Everyone always abandons me,1,synthetic
meta_000529,People keep doing hurtful things,1,synthetic
meta_001123,All my relationships fail,1,synthetic
meta_002455,His behavior drives me crazy,1,synthetic
meta_000684,I'm better off alone,1,synthetic
meta_000090,They make me feel worthless,1,synthetic
meta_002064,I can tell she doesn't want me around,1,synthetic
meta_002146,He judges me for everything,1,synthetic
meta_001717,I'm unable to change,1,synthetic
meta_001978,I'm struggling with my self-esteem,1,synthetic
meta_000278,She thinks I'm a failure,1,synthetic
meta_001787,I'm in a deep depression,1,synthetic
meta_000481,I don't understand what he wants from me,1,synthetic
meta_002580,Not asking my opinion means I'm not valued,1,synthetic
meta_001837,The loneliness is unbearable,1,synthetic
meta_001500,I can't forgive myself,1,synthetic
meta_001423,I need to fix everything,1,synthetic
meta_002296,His behavior drives me crazy,1,synthetic
meta_001035,Everyone judges me,1,synthetic
meta_002255,They think I'm stupid,1,synthetic
meta_002715,"He's busy, which proves he doesn't care",1,synthetic
meta_000786,I'm less anxious about it now,1,synthetic
meta_000524,He did it again,1,synthetic
meta_000180,Everyone expects so much from me,1,synthetic
meta_002851,"After I fail, nobody will want me",1,synthetic
meta_002186,He judges me for everything,1,synthetic
meta_000828,I'm less anxious about it now,1,synthetic
meta_001943,The guilt haunts me,1,synthetic
meta_001235,I need to fix everything,1,synthetic
meta_001405,I must not let anyone down,1,synthetic
meta_002536,His behavior drives me crazy,1,synthetic
meta_002239,He judges me for everything,1,synthetic
meta_000307,They don't care about my feelings,1,synthetic
meta_000405,They messed everything up,1,synthetic
meta_001826,My shame is eating away at me,1,synthetic
meta_000791,She's more capable than me,1,synthetic
meta_000781,Things are different now,1,synthetic
meta_002403,He causes all my problems,1,synthetic
meta_000169,He upset me again,1,synthetic
meta_000493,She's been acting strange lately,1,synthetic
meta_002466,Her rejection ruined my self-worth,1,synthetic
meta_002579,Not asking my opinion means I'm not valued,1,synthetic
meta_000535,Something bad happened to me,1,synthetic
meta_000436,He did it again,1,synthetic
meta_000358,Something bad happened to me,1,synthetic
meta_001574,I can't talk about my feelings,1,synthetic
meta_002394,They make me feel worthless,1,synthetic
meta_000861,I always mess things up,1,synthetic
meta_001131,"Every time I try, I fail",1,synthetic
meta_002664,"She's quiet, which means she's angry with me",1,synthetic
meta_000976,I never do anything right,1,synthetic
meta_001523,It's impossible for me to be happy,1,synthetic
meta_002477,You make me angry,1,synthetic
meta_002167,He judges me for everything,1,synthetic
meta_002413,Your words destroyed my confidence,1,synthetic
meta_001481,It's impossible for me to be happy,1,synthetic
meta_001477,I have to please everyone,1,synthetic
meta_002815,"When I fail again, it will destroy everything",1,synthetic
meta_000534,I can't believe what she said to me,1,synthetic
meta_002261,I know they don't like me,1,synthetic
meta_002788,"Before I disappoint them, I should leave",1,synthetic
meta_000397,They broke their promise to me,1,synthetic
meta_000457,It went wrong somehow,1,synthetic
meta_002721,"If he loved me, he'd always be available",1,synthetic
meta_001370,I need to fix everything,1,synthetic
meta_002718,Not asking my opinion means I'm not valued,1,synthetic
meta_002013,She thinks I'm a failure,1,synthetic
meta_001034,Nobody wants to be around me,1,synthetic
meta_000758,I'm doing better now,1,synthetic
meta_002857,"If things get worse, I won't handle it",1,synthetic
meta_000413,I can't believe what she said to me,1,synthetic
meta_002485,You make me angry,1,synthetic
meta_001148,Nobody wants to be around me,1,synthetic
meta_001934,I'm in a deep depression,1,synthetic
meta_001169,Nobody wants to be around me,1,synthetic
meta_000869,"Every time I try, I fail",1,synthetic
meta_001318,I need to fix everything,1,synthetic
meta_002706,"He's busy, which proves he doesn't care",1,synthetic
meta_002786,"As my depression deepens, I'll lose everyone",1,synthetic
meta_000003,He upset me again,1,synthetic
meta_000168,Someone told me I'd never succeed,1,synthetic
meta_000745,I'm less anxious about it now,1,synthetic
meta_000195,Everyone expects so much from me,1,synthetic
meta_001311,I have to be strong all the time,1,synthetic
meta_001012,Everyone judges me,1,synthetic
meta_001713,It's impossible for me to be happy,1,synthetic
meta_001438,I have to be strong all the time,1,synthetic
meta_001150,Nobody ever listens to me,1,synthetic
meta_001490,I can't do anything about it,1,synthetic
meta_001103,Nobody ever listens to me,1,synthetic
meta_000451,People keep doing hurtful things,1,synthetic
meta_001247,I must succeed at everything,1,synthetic
meta_000212,They all talk about me behind my back,1,synthetic
meta_002638,"They left me, so I'm unlovable",1,synthetic
meta_001750,Nobody can understand what I'm going through,1,synthetic
meta_002089,Everyone knows I'm a loser,1,synthetic
meta_000252,They all talk about me behind my back,1,synthetic
meta_001963,I can't escape my fear,1,synthetic
meta_001746,I can't do anything about it,1,synthetic
meta_001377,I must not let anyone down,1,synthetic
meta_000909,All my relationships fail,1,synthetic
meta_000948,I'll never be good enough,1,synthetic
meta_002595,"They left me, so I'm unlovable",1,synthetic
meta_001256,I must be perfect or I'm worthless,1,synthetic
meta_002151,He judges me for everything,1,synthetic
meta_001669,It's impossible for me to be happy,1,synthetic
meta_001558,I'm incapable of loving myself,1,synthetic
meta_002903,"If things get worse, I won't handle it",1,synthetic
meta_000373,Life keeps throwing challenges at me,1,synthetic
meta_000818,Things are different now,1,synthetic
meta_002526,You make me angry,1,synthetic
meta_000073,It's all their fault,1,synthetic
meta_001747,It's impossible for me to be happy,1,synthetic
meta_000599,I don't understand what he wants from me,1,synthetic
meta_000788,She's more capable than me,1,synthetic
meta_001122,Everyone judges me,1,synthetic
meta_000158,She thinks I'm a failure,1,synthetic
meta_001644,I'm unable to change,1,synthetic
meta_000542,She's been acting strange lately,1,synthetic
meta_000494,They broke their promise to me,1,synthetic
meta_000940,I'll never be good enough,1,synthetic
meta_000610,I can't believe what she said to me,1,synthetic
meta_002599,"She's quiet, which means she's angry with me",1,synthetic
meta_002577,"They left me, so I'm unlovable",1,synthetic
meta_002422,Your words destroyed my confidence,1,synthetic
meta_000773,This situation is worse than I thought,1,synthetic
meta_000743,I'm stronger than I used to be,1,synthetic
meta_002504,Her rejection ruined my self-worth,1,synthetic
meta_002970,"Before I disappoint them, I should leave",1,synthetic
meta_000423,Life keeps throwing challenges at me,1,synthetic
meta_001942,I'm struggling with my self-esteem,1,synthetic
meta_002823,"After I fail, nobody will want me",1,synthetic
meta_001758,Nobody can understand what I'm going through,1,synthetic
meta_002730,"If he loved me, he'd always be available",1,synthetic
meta_001014,Nobody wants to be around me,1,synthetic
meta_001080,I never do anything right,1,synthetic
meta_000472,She's been acting strange lately,1,synthetic
meta_001152,Nobody ever listens to me,1,synthetic
meta_001022,"Every time I try, I fail",1,synthetic
meta_000766,I'm stronger than I used to be,1,synthetic
meta_002095,They think I'm stupid,1,synthetic
meta_000625,She's been acting strange lately,1,synthetic
meta_002530,You make me angry,1,synthetic
meta_001015,I'll never be good enough,1,synthetic
meta_001757,Nobody can understand what I'm going through,1,synthetic
meta_000339,Everyone expects so much from me,1,synthetic
meta_001991,My shame is eating away at me,1,synthetic
meta_001156,I'll never be good enough,1,synthetic
meta_001186,"Every time I try, I fail",1,synthetic
meta_001967,I can't escape my fear,1,synthetic
meta_001780,I'm in a deep depression,1,synthetic
meta_000033,She thinks I'm a failure,1,synthetic
meta_002446,You make me angry,1,synthetic
meta_001760,I can't do anything about it,1,synthetic
meta_001402,I must succeed at everything,1,synthetic
meta_002779,"After I fail, nobody will want me",1,synthetic
meta_000214,Everyone expects so much from me,1,synthetic
meta_000969,Nobody ever listens to me,1,synthetic
meta_000056,Someone told me I'd never succeed,1,synthetic
meta_002049,Everyone knows I'm a loser,1,synthetic
meta_001410,I must succeed at everything,1,synthetic
meta_002846,"If things get worse, I won't handle it",1,synthetic
meta_000517,Something bad happened to me,1,synthetic
meta_000087,He made me do it,1,synthetic
meta_000442,She's been acting strange lately,1,synthetic
meta_000450,They broke their promise to me,1,synthetic
meta_000539,People keep doing hurtful things,1,synthetic
meta_001593,Nobody can understand what I'm going through,1,synthetic
meta_002056,People look at me like I'm pathetic,1,synthetic
meta_001638,Nobody can understand what I'm going through,1,synthetic
meta_001331,I need to fix everything,1,synthetic
meta_000522,She's been acting strange lately,1,synthetic
meta_002793,"If things get worse, I won't handle it",1,synthetic
meta_002901,"If things get worse, I won't handle it",1,synthetic
meta_002254,He clearly doesn't respect me,1,synthetic
meta_002004,The rejection really hurt me,1,synthetic
meta_002816,"If things get worse, I won't handle it",1,synthetic
meta_000487,People keep doing hurtful things,1,synthetic
meta_001089,I'll never be good enough,1,synthetic
meta_002725,"She's quiet, which means she's angry with me",1,synthetic
meta_001964,The rejection really hurt me,1,synthetic
meta_000816,This situation is worse than I thought,1,synthetic
meta_002729,"She's quiet, which means she's angry with me",1,synthetic
meta_000657,Things are different now,1,synthetic
meta_000130,It's all their fault,1,synthetic
meta_001357,I must succeed at everything,1,synthetic
meta_001725,I can't talk about my feelings,1,synthetic
meta_001617,Nobody can understand what I'm going through,1,synthetic
meta_000548,It went wrong somehow,1,synthetic
meta_000165,It's all their fault,1,synthetic
meta_001167,I never do anything right,1,synthetic
meta_000777,I'm doing better now,1,synthetic
meta_000454,They messed everything up,1,synthetic
meta_000813,Things are different now,1,synthetic
meta_001472,I should be able to handle this alone,1,synthetic
meta_000024,People always judge me for it,1,synthetic
meta_001778,The loneliness is unbearable,1,synthetic
meta_001449,I must not let anyone down,1,synthetic
meta_000573,Life keeps throwing challenges at me,1,synthetic
meta_000663,This situation is worse than I thought,1,synthetic
meta_001800,The anger is consuming me,1,synthetic
meta_002689,"He doesn't call me, so he hates me",1,synthetic
meta_001797,My anxiety is overwhelming me,1,synthetic
meta_000446,Something bad happened to me,1,synthetic
meta_001104,Everything is always my fault,1,synthetic
meta_002198,I can tell she doesn't want me around,1,synthetic
meta_000747,This is the worst thing that's happened,1,synthetic
meta_001755,I'm unable to change,1,synthetic
meta_001493,I can't do anything about it,1,synthetic
meta_002890,"When I fail again, it will destroy everything",1,synthetic
meta_001534,I can't do anything about it,1,synthetic
meta_001620,I can't do anything about it,1,synthetic
meta_001928,My shame is eating away at me,1,synthetic
meta_000927,"Every time I try, I fail",1,synthetic
meta_001025,Everything is always my fault,1,synthetic
meta_002690,"She didn't text back, so she's rejecting me",1,synthetic
meta_000638,They broke their promise to me,1,synthetic
meta_000029,It's all their fault,1,synthetic
meta_001997,I'm struggling with my self-esteem,1,synthetic
meta_000508,He did it again,1,synthetic
meta_001683,I'm incapable of loving myself,1,synthetic
meta_000630,Something bad happened to me,1,synthetic
meta_002107,People look at me like I'm pathetic,1,synthetic
meta_002168,I know they don't like me,1,synthetic
meta_000348,He upset me again,1,synthetic
meta_000810,This situation is worse than I thought,1,synthetic
meta_002016,They think I'm stupid,1,synthetic
meta_001765,The guilt haunts me,1,synthetic
meta_000416,She's been acting strange lately,1,synthetic
meta_000037,It's all their fault,1,synthetic
meta_001453,I have to be strong all the time,1,synthetic
meta_001647,I'm unable to change,1,synthetic
meta_000763,I'm better off alone,1,synthetic
meta_001433,I should be able to handle this alone,1,synthetic
meta_000022,Someone told me I'd never succeed,1,synthetic
meta_000439,He did it again,1,synthetic
meta_002984,"Before I disappoint them, I should leave",1,synthetic
meta_001223,I need to fix everything,1,synthetic
meta_001346,I should be able to handle this alone,1,synthetic
meta_001886,The anger is consuming me,1,synthetic
meta_002522,You're responsible for my failures,1,synthetic
meta_000025,He made me do it,1,synthetic
meta_001458,I must be perfect or I'm worthless,1,synthetic
meta_002949,"When I fail again, it will destroy everything",1,synthetic
meta_002000,The loneliness is unbearable,1,synthetic
meta_002531,His behavior drives me crazy,1,synthetic
meta_001897,I'm struggling with my self-esteem,1,synthetic
meta_000146,He upset me again,1,synthetic
meta_002112,They think I'm stupid,1,synthetic
meta_002634,"He doesn't call me, so he hates me",1,synthetic
meta_001249,I must be perfect or I'm worthless,1,synthetic
meta_000891,All my relationships fail,1,synthetic
meta_001613,I can't do anything about it,1,synthetic
meta_002330,Your words destroyed my confidence,1,synthetic
meta_002586,"She's quiet, which means she's angry with me",1,synthetic
meta_000010,They make me feel worthless,1,synthetic
meta_000873,Everyone always abandons me,1,synthetic
meta_001085,I never do anything right,1,synthetic
meta_001203,I should never ask for help,1,synthetic
meta_001979,My shame is eating away at me,1,synthetic
meta_001226,I must not let anyone down,1,synthetic
meta_001189,Nobody ever listens to me,1,synthetic
meta_000483,People keep doing hurtful things,1,synthetic
meta_002209,I can tell she doesn't want me around,1,synthetic
meta_001024,I'll never be good enough,1,synthetic
meta_002782,"If things get worse, I won't handle it",1,synthetic
meta_001385,I should be able to handle this alone,1,synthetic
meta_000464,I can't believe what she said to me,1,synthetic
meta_001529,It's impossible for me to be happy,1,synthetic
meta_000699,I'm better off alone,1,synthetic
meta_001553,I can't do anything about it,1,synthetic
meta_002030,He clearly doesn't respect me,1,synthetic
meta_001732,I can't do anything about it,1,synthetic
meta_000209,They don't care about my feelings,1,synthetic
meta_001448,I should never ask for help,1,synthetic
meta_002105,She thinks I'm a failure,1,synthetic
meta_000547,They messed everything up,1,synthetic
meta_001504,Nobody can understand what I'm going through,1,synthetic
meta_000308,It's all their fault,1,synthetic
meta_000717,This is the worst thing that's happened,1,synthetic
meta_000922,All my relationships fail,1,synthetic
meta_002145,She thinks I'm a failure,1,synthetic
meta_002763,"He doesn't call me, so he hates me",1,synthetic
meta_000691,Things are different now,1,synthetic
meta_001838,My shame is eating away at me,1,synthetic
meta_002488,He causes all my problems,1,synthetic
meta_000174,They all talk about me behind my back,1,synthetic
meta_002496,They make me feel worthless,1,synthetic
meta_002802,"Now that I'm broken, I'm worthless",1,synthetic
meta_002164,People look at me like I'm pathetic,1,synthetic
meta_002709,"If he loved me, he'd always be available",1,synthetic
meta_001001,Everything is always my fault,1,synthetic
meta_001414,I must be perfect or I'm worthless,1,synthetic
meta_002189,She thinks I'm a failure,1,synthetic
meta_002878,"If things get worse, I won't handle it",1,synthetic
meta_001741,Nobody can understand what I'm going through,1,synthetic
meta_002926,"After I fail, nobody will want me",1,synthetic
meta_000030,Someone told me I'd never succeed,1,synthetic
meta_000779,Things are different now,1,synthetic
meta_002525,He causes all my problems,1,synthetic
meta_000057,People always judge me for it,1,synthetic
meta_001661,I won't ever get over this,1,synthetic
meta_000511,Something bad happened to me,1,synthetic
meta_002859,"Now that I'm broken, I'm worthless",1,synthetic
meta_002181,I can tell she doesn't want me around,1,synthetic
meta_002773,"Now that I'm broken, I'm worthless",1,synthetic
meta_002807,"As my depression deepens, I'll lose everyone",1,synthetic
meta_002110,People look at me like I'm pathetic,1,synthetic
meta_002040,People look at me like I'm pathetic,1,synthetic
meta_001965,I'm trapped in my sadness,1,synthetic
meta_000559,He did it again,1,synthetic
meta_002084,She thinks I'm a failure,1,synthetic
meta_002774,"As my depression deepens, I'll lose everyone",1,synthetic
meta_001737,I can't forgive myself,1,synthetic
meta_000044,He upset me again,1,synthetic
meta_002019,I can tell she doesn't want me around,1,synthetic
meta_002270,He clearly doesn't respect me,1,synthetic
meta_001171,I always mess things up,1,synthetic
meta_000347,He made me do it,1,synthetic
meta_000236,People always judge me for it,1,synthetic
meta_002357,Her rejection ruined my self-worth,1,synthetic
meta_000677,I'm stronger than I used to be,1,synthetic
meta_000384,Something bad happened to me,1,synthetic
meta_000984,Everyone judges me,1,synthetic
meta_000315,They all talk about me behind my back,1,synthetic
meta_000326,They all talk about me behind my back,1,synthetic
meta_002600,"She's quiet, which means she's angry with me",1,synthetic
