id,utterance,primary_emotion,secondary_emotion,intensity,confidence,annotator_id,source,created_at
emot_000249,I've been struggling with the anniversaries—the first without him.,sadness,anxiety,0.7972,0.9084,ann_008,synthetic,2025-03-22T00:00:00Z
emot_001067,I'm ashamed of the lies I've told to keep people from seeing the truth.,shame,sadness,0.6269,0.9623,ann_010,forum_scrape,2025-11-28T00:00:00Z
emot_001128,I'm ashamed of how easily I've been manipulated.,shame,hopelessness,0.9812,0.9145,ann_003,synthetic,2025-08-28T00:00:00Z
emot_000088,I feel like I'm always preparing for catastrophe.,anxiety,sadness,0.7943,0.8136,ann_013,clinical_notes,2025-10-29T00:00:00Z
emot_000070,I'm terrified of making a mistake at work and everyone finding out I'm not capable.,anxiety,hopelessness,0.7264,0.9717,ann_002,crisis_text_line,2026-01-03T00:00:00Z
emot_000843,I've run out of hope and I'm not sure I can manufacture any more.,hopelessness,anxiety,0.7594,0.7763,ann_009,clinical_notes,2025-11-15T00:00:00Z
emot_000515,I'm angry that this is still my life.,anger,,0.9417,0.7943,ann_014,synthetic,2025-04-13T00:00:00Z
emot_000443,I feel my blood pressure rise every time he speaks.,anger,fear,0.8211,0.963,ann_012,crisis_text_line,2025-07-21T00:00:00Z
emot_000139,I can't stop catastrophizing about a conversation I had three days ago.,anxiety,,0.8174,0.8195,ann_014,synthetic,2025-07-16T00:00:00Z
emot_000461,"I'm furious at the bank, at the insurance company, at the whole system.",anger,,0.8748,0.8656,ann_005,synthetic,2025-07-18T00:00:00Z
emot_000857,I feel like everything I've worked for is pointless.,hopelessness,,0.7104,0.9372,ann_007,crisis_text_line,2025-10-30T00:00:00Z
emot_001025,I've been carrying guilt about my brother. I should have called more.,guilt,,0.5973,0.8625,ann_011,synthetic,2025-04-29T00:00:00Z
emot_001170,I went to a coffee shop to work for the morning. Change of scenery helped.,neutral,,0.3539,0.7566,ann_004,synthetic,2025-11-21T00:00:00Z
emot_000402,I've been dreaming of him and waking up to the reality that he's gone.,sadness,guilt,0.7275,0.8132,ann_005,synthetic,2025-10-03T00:00:00Z
emot_000262,"I've been mourning the relationship I thought I had, not the one that was real.",sadness,fear,0.9563,0.9236,ann_010,clinical_notes,2025-04-12T00:00:00Z
emot_000464,I've been slamming cupboards and I know it's not healthy but it's something.,anger,guilt,0.736,0.9377,ann_001,crisis_text_line,2026-01-13T00:00:00Z
emot_001241,I've been gradually feeling more settled in the new place.,neutral,,0.1808,0.8038,ann_002,synthetic,2025-11-27T00:00:00Z
emot_001120,I feel like I am my trauma. I don't know who I am without it.,shame,,0.9183,0.9478,ann_004,synthetic,2025-10-27T00:00:00Z
emot_001082,I feel like I'm only functional on the surface.,shame,guilt,0.8426,0.7794,ann_012,synthetic,2025-05-24T00:00:00Z
emot_000431,I snapped at my kids tonight and I hate myself for it but I was so frustrated.,anger,,0.7393,0.8457,ann_006,synthetic,2026-01-04T00:00:00Z
emot_000281,I've been sending her texts that I know she'll never see. It helps me feel connected.,sadness,fear,0.8928,0.9404,ann_015,clinical_notes,2025-05-19T00:00:00Z
emot_000103,I'm scared of what I think about when I'm alone.,anxiety,fear,0.53,0.8208,ann_014,clinical_notes,2026-01-19T00:00:00Z
emot_001079,I'm ashamed of my eating disorder. It feels like a character flaw even when I know it isn't.,shame,,0.8882,0.8408,ann_003,clinical_notes,2025-07-09T00:00:00Z
emot_000750,I feel like there's no version of my future that looks okay.,hopelessness,sadness,0.9685,0.7586,ann_007,synthetic,2025-10-23T00:00:00Z
emot_000179,I have to know where all the exits are whenever I'm in a new place.,anxiety,fear,0.826,0.8309,ann_009,synthetic,2025-10-23T00:00:00Z
emot_000968,I feel guilty for my role in the breakdown of our family.,guilt,sadness,0.5443,0.8649,ann_008,synthetic,2025-03-16T00:00:00Z
emot_001234,I signed up for a book club. Something to look forward to each month.,neutral,,0.4011,0.7912,ann_006,clinical_notes,2025-12-31T00:00:00Z
emot_000256,I feel like I've been living in the past because the present is too painful.,sadness,anxiety,0.9274,0.8054,ann_006,synthetic,2025-10-26T00:00:00Z
emot_000411,The sadness sits in my chest like a stone.,sadness,,0.8271,0.8683,ann_014,synthetic,2025-12-14T00:00:00Z
emot_000866,I've lost the ability to want things for myself.,hopelessness,,0.9343,0.7793,ann_001,synthetic,2025-05-31T00:00:00Z
emot_001265,I've been setting aside time each week to do nothing in particular.,neutral,,0.3021,0.9779,ann_002,crisis_text_line,2025-08-17T00:00:00Z
emot_000842,I feel like the light at the end of the tunnel was a lie.,hopelessness,guilt,0.8466,0.8234,ann_011,synthetic,2025-08-14T00:00:00Z
emot_000746,I've run out of the capacity to hope.,hopelessness,,0.9434,0.963,ann_002,synthetic,2025-03-21T00:00:00Z
emot_001069,I'm ashamed of the ways I've let my mental health dictate my behavior toward others.,shame,guilt,0.9071,0.8881,ann_002,synthetic,2025-03-18T00:00:00Z
emot_000838,I feel like I've been fighting for so long and I'm losing.,hopelessness,guilt,0.8335,0.8557,ann_014,clinical_notes,2026-01-01T00:00:00Z
emot_001175,I've been taking stock of things and trying to figure out what to change.,neutral,,0.1736,0.962,ann_010,synthetic,2025-05-20T00:00:00Z
emot_000364,I feel like I'm slowly erasing.,sadness,guilt,0.9543,0.975,ann_009,synthetic,2025-10-20T00:00:00Z
emot_000633,I've been afraid to go to sleep because of what I might dream.,fear,,0.9082,0.8546,ann_001,forum_scrape,2025-01-24T00:00:00Z
emot_001239,I spoke with a financial advisor about planning for the future.,neutral,,0.3338,0.7595,ann_010,synthetic,2025-09-20T00:00:00Z
emot_000553,I've been grinding my teeth. My jaw aches from trying not to say what I really think.,anger,sadness,0.9997,0.9023,ann_014,synthetic,2025-12-01T00:00:00Z
emot_000314,I feel like I've been grieving alone.,sadness,hopelessness,0.7376,0.7857,ann_015,forum_scrape,2025-04-07T00:00:00Z
emot_000318,I've been playing his favourite songs on repeat. It hurts but I need to feel it.,sadness,guilt,0.6802,0.8165,ann_010,synthetic,2026-01-10T00:00:00Z
emot_001266,I'm looking into different therapists in my area to find one that might be a good fit.,neutral,,0.4685,0.8709,ann_015,synthetic,2025-10-19T00:00:00Z
emot_000471,I'm angry that I stayed as long as I did.,anger,fear,0.7251,0.9442,ann_001,synthetic,2025-06-15T00:00:00Z
emot_000781,I've stopped making plans because the future doesn't feel real to me.,hopelessness,guilt,0.7685,0.9122,ann_015,synthetic,2025-09-26T00:00:00Z
emot_000398,I've been sad in a way that I can feel in my chest.,sadness,hopelessness,0.91,0.8164,ann_006,crisis_text_line,2025-04-06T00:00:00Z
emot_001269,I'm trying a new approach to managing notifications. Phone is on silent more often now.,neutral,,0.464,0.8553,ann_003,forum_scrape,2025-12-04T00:00:00Z
emot_001256,I had a good meeting today where things actually got resolved.,neutral,,0.3623,0.8398,ann_007,synthetic,2025-10-01T00:00:00Z
emot_000967,I feel guilty for leaving the relationship and taking the children.,guilt,anxiety,0.7989,0.8531,ann_009,synthetic,2025-03-25T00:00:00Z
emot_000582,I'm furious that I have to explain this.,anger,,0.8418,0.7625,ann_014,synthetic,2025-04-25T00:00:00Z
emot_001192,I had a meeting with my manager about the project timeline.,neutral,,0.4713,0.9526,ann_013,synthetic,2026-01-09T00:00:00Z
emot_000718,I've been shaking when I get near the place it happened.,fear,,0.7306,0.8579,ann_012,synthetic,2025-01-05T00:00:00Z
emot_000964,I feel guilty for what I said in the argument. I can't take it back.,guilt,,0.7609,0.7903,ann_012,forum_scrape,2025-12-29T00:00:00Z
emot_001154,I'm ashamed of my mental health struggles in a way that stops me from getting help.,shame,sadness,0.9695,0.8153,ann_009,clinical_notes,2025-02-17T00:00:00Z
emot_000621,The diagnosis has made me terrified of my own body.,fear,sadness,0.8966,0.8327,ann_012,synthetic,2025-12-14T00:00:00Z
emot_000363,I feel like joy is something I observe in others but can't quite reach.,sadness,,0.8618,0.7528,ann_007,crisis_text_line,2025-07-31T00:00:00Z
emot_000007,What if I've already ruined everything and I just don't know it yet?,anxiety,sadness,0.9169,0.847,ann_008,synthetic,2025-05-23T00:00:00Z
emot_000336,I've lost my appetite completely. Food doesn't interest me.,sadness,anxiety,0.9393,0.9075,ann_013,crisis_text_line,2025-05-12T00:00:00Z
emot_000108,I'm constantly waiting for the moment my luck runs out.,anxiety,,0.5658,0.7903,ann_011,synthetic,2025-09-23T00:00:00Z
emot_001115,I'm ashamed of how long I stayed. Of what I let happen.,shame,,0.9736,0.8196,ann_006,forum_scrape,2025-11-12T00:00:00Z
emot_000784,I feel like the hope died a long time ago and I just kept going on habit.,hopelessness,sadness,0.9028,0.8452,ann_005,synthetic,2025-07-30T00:00:00Z
emot_000231,I feel profoundly sad about the state of the world and my powerlessness in it.,sadness,guilt,0.8165,0.9119,ann_010,synthetic,2025-04-20T00:00:00Z
emot_000324,I've been writing letters I'll never send to people who are gone.,sadness,hopelessness,0.9349,0.8793,ann_009,clinical_notes,2025-08-02T00:00:00Z
emot_001035,I feel like the deepest things about me are things I have to hide.,shame,,0.9028,0.9713,ann_008,synthetic,2026-01-16T00:00:00Z
emot_001230,I had a productive session at the library working on my application.,neutral,,0.2158,0.8851,ann_005,crisis_text_line,2025-10-02T00:00:00Z
emot_000171,"I'm convinced something bad is going to happen, I just don't know what.",anxiety,hopelessness,0.9097,0.872,ann_009,clinical_notes,2025-08-21T00:00:00Z
emot_000127,"I'm afraid of disappointing everyone—my boss, my parents, my partner.",anxiety,fear,0.7201,0.8857,ann_014,crisis_text_line,2025-02-21T00:00:00Z
emot_001147,I'm ashamed of who I am when I'm overwhelmed.,shame,,0.6551,0.8224,ann_003,synthetic,2026-01-31T00:00:00Z
emot_000484,I'm angry because anger feels safer than sadness right now.,anger,,0.9791,0.908,ann_008,synthetic,2025-03-25T00:00:00Z
emot_000005,I feel safest at home but even there the worries follow me.,anxiety,fear,0.8713,0.8446,ann_001,forum_scrape,2026-01-09T00:00:00Z
emot_001051,I feel like there's a version of myself that's acceptable and a version that's true. They're very different.,shame,,0.8985,0.8067,ann_015,crisis_text_line,2025-05-23T00:00:00Z
emot_001285,I've been listening to audiobooks during my commute. Good use of the time.,neutral,,0.3517,0.7533,ann_011,forum_scrape,2025-04-09T00:00:00Z
emot_000578,They changed my schedule again without telling me. This disrespect is constant.,anger,,0.8942,0.804,ann_008,crisis_text_line,2025-08-24T00:00:00Z
emot_000947,I feel guilty for choosing comfort over doing the right thing.,guilt,sadness,0.9467,0.9052,ann_002,synthetic,2025-01-27T00:00:00Z
emot_000072,I'm scared that I'll pass my anxiety on to my children.,anxiety,,0.9065,0.7956,ann_012,crisis_text_line,2025-10-31T00:00:00Z
emot_000100,I'm worried I'll always feel this way. That this is just who I am.,anxiety,sadness,0.8324,0.9117,ann_002,forum_scrape,2025-08-21T00:00:00Z
emot_000028,I can't let my guard down even for a moment.,anxiety,sadness,0.5385,0.9568,ann_015,synthetic,2025-01-21T00:00:00Z
emot_000012,I've been so scared for so long I don't know what normal feels like anymore.,anxiety,,0.8793,0.8182,ann_010,forum_scrape,2025-01-30T00:00:00Z
emot_000533,I've been having intrusive fantasies about revenge. I know I won't act on them.,anger,,0.9444,0.9045,ann_005,crisis_text_line,2025-09-17T00:00:00Z
emot_001092,"I feel like a failure as a person, not just as someone who failed at things.",shame,guilt,0.8416,0.9067,ann_002,synthetic,2025-12-15T00:00:00Z
emot_000764,I've tried everything and nothing works. I don't see the point anymore.,hopelessness,sadness,0.7344,0.8059,ann_015,synthetic,2025-11-14T00:00:00Z
emot_000993,I cheated and I still feel the guilt every single day.,guilt,anxiety,0.9283,0.7677,ann_013,forum_scrape,2025-04-10T00:00:00Z
emot_000207,I feel like I need to be prepared for every possible disaster.,anxiety,fear,0.9556,0.8384,ann_009,crisis_text_line,2025-10-25T00:00:00Z
emot_000550,I'm furious at myself for believing it would be different.,anger,fear,0.7299,0.9586,ann_001,synthetic,2025-07-26T00:00:00Z
emot_000848,I feel like I was never going to be okay. I know that now.,hopelessness,,0.9513,0.8264,ann_012,crisis_text_line,2025-04-12T00:00:00Z
emot_000780,I feel like the sadness is permanent. Not a phase. My reality.,hopelessness,anxiety,0.9225,0.7976,ann_010,clinical_notes,2025-03-12T00:00:00Z
emot_001119,I feel like I'm contaminated somehow. Like my past is a poison.,shame,hopelessness,0.8989,0.847,ann_003,synthetic,2025-03-01T00:00:00Z
emot_000386,I've been carrying the loss of my marriage even years after it ended.,sadness,anxiety,0.814,0.7603,ann_002,synthetic,2025-12-30T00:00:00Z
emot_000199,I'm scared of open spaces and I don't know why.,anxiety,hopelessness,0.6946,0.8956,ann_009,synthetic,2025-09-29T00:00:00Z
emot_000829,I've stopped looking forward to anything.,hopelessness,,0.9257,0.7629,ann_005,clinical_notes,2025-09-24T00:00:00Z
emot_001098,I feel like the worst things about me are the most real things about me.,shame,sadness,0.8279,0.9491,ann_001,crisis_text_line,2025-02-15T00:00:00Z
emot_001209,I spent some time this weekend just resting. Nothing planned.,neutral,,0.401,0.8852,ann_002,synthetic,2025-02-25T00:00:00Z
emot_001302,I spent an afternoon organising photos. Found some I'd forgotten about.,neutral,,0.3024,0.9585,ann_004,crisis_text_line,2025-12-07T00:00:00Z
emot_000991,I feel guilty for the ways I've shaped my children's anxieties.,guilt,shame,0.9135,0.8235,ann_003,synthetic,2025-12-21T00:00:00Z
emot_001244,I've been researching options for further education. Just exploring.,neutral,,0.3105,0.8075,ann_014,crisis_text_line,2026-01-17T00:00:00Z
emot_001058,I feel like I'm always having to perform a version of myself that's acceptable.,shame,guilt,0.862,0.9393,ann_008,forum_scrape,2025-09-09T00:00:00Z
emot_000826,I feel like I'm past the point of help.,hopelessness,anxiety,0.8738,0.8809,ann_014,synthetic,2025-01-15T00:00:00Z
emot_000196,Anxiety is ruining things that should make me happy.,anxiety,hopelessness,0.6443,0.9722,ann_013,clinical_notes,2025-03-29T00:00:00Z
emot_001169,I've been thinking about what I want my routine to look like going forward.,neutral,,0.4131,0.7765,ann_006,synthetic,2025-02-01T00:00:00Z
emot_000581,I've been doing aggressive workouts because I need to exhaust the rage somehow.,anger,sadness,0.9978,0.8966,ann_009,synthetic,2025-09-18T00:00:00Z
emot_000126,I've been constantly checking the locks on the door.,anxiety,,0.8732,0.9026,ann_003,synthetic,2025-11-30T00:00:00Z
emot_000229,I feel like I'm mourning a version of my life that never came to pass.,sadness,guilt,0.9283,0.8344,ann_011,synthetic,2025-06-10T00:00:00Z
emot_001022,I feel guilty for how much my family has had to carry because of my struggles.,guilt,sadness,0.7603,0.9168,ann_013,forum_scrape,2025-05-23T00:00:00Z
emot_000335,I've been feeling a low-grade sadness for so long I can't remember when it started.,sadness,fear,0.6618,0.8029,ann_014,synthetic,2025-10-19T00:00:00Z
emot_001089,I feel like my most authentic self is my most shameful self.,shame,guilt,0.8456,0.9497,ann_014,synthetic,2025-04-03T00:00:00Z
emot_000836,I can't picture a future in which I'm okay. I've tried.,hopelessness,sadness,0.9443,0.7854,ann_015,synthetic,2025-06-24T00:00:00Z
emot_000191,Every time my phone buzzes I think it's going to be bad news.,anxiety,fear,0.5323,0.9674,ann_003,crisis_text_line,2026-01-28T00:00:00Z
emot_000599,I'm terrified of the dependency. I need people too much and it scares me.,fear,,0.9292,0.8182,ann_004,synthetic,2025-11-30T00:00:00Z
emot_000087,My anxiety makes me overexplain everything I say.,anxiety,sadness,0.8272,0.8732,ann_012,synthetic,2026-01-26T00:00:00Z
emot_001255,I've been experimenting with morning routines to find what works for me.,neutral,,0.3541,0.9338,ann_010,crisis_text_line,2025-11-08T00:00:00Z
emot_000832,I feel like I was handed a bad hand and no amount of playing well will fix it.,hopelessness,,0.7843,0.8396,ann_002,crisis_text_line,2025-11-01T00:00:00Z
emot_000117,"I've been having physical symptoms—nausea, shaking, sweating—for no apparent reason.",anxiety,hopelessness,0.8908,0.8438,ann_014,synthetic,2025-04-26T00:00:00Z
emot_000090,My hands shake when I have to do anything in front of people.,anxiety,sadness,0.7908,0.8729,ann_001,synthetic,2025-05-21T00:00:00Z
emot_000514,I'm angry that I have to educate people who should know better.,anger,,0.6739,0.9132,ann_003,crisis_text_line,2025-07-26T00:00:00Z
emot_000257,I feel disconnected from my own life.,sadness,guilt,0.7997,0.9529,ann_011,synthetic,2025-12-01T00:00:00Z
emot_001171,I caught up on some reading this weekend. Good to make time for it.,neutral,,0.4478,0.9053,ann_013,clinical_notes,2025-05-07T00:00:00Z
emot_001191,I went to a public talk about something I know little about. Interesting.,neutral,,0.4305,0.8853,ann_002,synthetic,2026-01-17T00:00:00Z
emot_000816,Sab khatam ho jaana chahiye. Ab koi umeed nahi.,hopelessness,,0.7076,0.7809,ann_014,synthetic,2025-12-22T00:00:00Z
emot_000337,"I feel the loss of my father more acutely as I get older, not less.",sadness,anxiety,0.9076,0.9185,ann_003,synthetic,2025-06-30T00:00:00Z
emot_000768,I feel like all the fights I've fought have been for nothing.,hopelessness,sadness,0.905,0.9026,ann_005,synthetic,2025-01-23T00:00:00Z
emot_000210,"I'm petrified of confrontation, so things pile up until I explode.",anxiety,hopelessness,0.6503,0.7897,ann_012,synthetic,2025-05-07T00:00:00Z
emot_001205,I dropped off some clothes to donate. The flat feels lighter.,neutral,,0.1881,0.894,ann_002,forum_scrape,2025-02-03T00:00:00Z
emot_000401,I've been struggling since my baby was stillborn. The grief is indescribable.,sadness,anxiety,0.8926,0.8521,ann_002,clinical_notes,2025-03-27T00:00:00Z
emot_001141,I'm ashamed of how much I struggle with things that others find easy.,shame,guilt,0.7488,0.827,ann_002,crisis_text_line,2025-03-12T00:00:00Z
emot_000840,I've been unable to see the point for a long time now.,hopelessness,anxiety,0.9434,0.7737,ann_011,forum_scrape,2026-01-28T00:00:00Z
emot_000504,I'm angry that I have to work twice as hard to be taken half as seriously.,anger,sadness,0.9753,0.9298,ann_007,synthetic,2025-02-27T00:00:00Z
emot_001024,I wasn't there when she needed me most. I'll carry that forever.,guilt,,0.967,0.9771,ann_005,synthetic,2025-09-19T00:00:00Z
emot_000869,I've accepted that things will never be the way I needed them to be.,hopelessness,,0.8929,0.8754,ann_003,synthetic,2025-12-06T00:00:00Z
emot_000555,I'm furious that I'm expected to be okay with how I was treated.,anger,guilt,0.7617,0.895,ann_007,forum_scrape,2025-06-04T00:00:00Z
emot_000003,"I'm scared something terrible is going to happen to my family, even though there's no reason to think so.",anxiety,sadness,0.8301,0.7993,ann_012,clinical_notes,2025-03-09T00:00:00Z
emot_000532,I'm furious that they got away with it.,anger,,0.989,0.8289,ann_004,forum_scrape,2026-01-01T00:00:00Z
emot_000950,I feel guilty for surviving when she didn't.,guilt,sadness,0.9042,0.923,ann_004,crisis_text_line,2025-12-26T00:00:00Z
emot_000238,I feel sad whenever it rains. It reminds me of the day I said goodbye.,sadness,anxiety,0.9246,0.8442,ann_002,synthetic,2025-10-22T00:00:00Z
emot_000539,I'm angry at the doctor for dismissing me. I knew something was wrong.,anger,,0.9379,0.7624,ann_003,synthetic,2025-03-19T00:00:00Z
emot_000743,I feel like I'm not even sad anymore. I'm just empty.,hopelessness,,0.9476,0.75,ann_005,clinical_notes,2025-01-18T00:00:00Z
emot_000716,I've been scared of the uncertainty since the diagnosis.,fear,,0.8745,0.8608,ann_013,synthetic,2025-04-27T00:00:00Z
emot_000865,What's even the point of trying? Everything I build falls apart eventually.,hopelessness,anxiety,0.9131,0.9605,ann_010,synthetic,2025-02-15T00:00:00Z
emot_000984,I feel guilty for the version of myself that showed up during the worst years.,guilt,,0.662,0.9414,ann_009,synthetic,2025-05-29T00:00:00Z
emot_000394,I've been carrying this heaviness for so long I've started to forget what lightness feels like.,sadness,,0.5909,0.9445,ann_003,crisis_text_line,2025-11-13T00:00:00Z
emot_000879,I feel like I'm only here because I haven't chosen not to be. Not because I want to be.,hopelessness,,0.9147,0.9547,ann_004,synthetic,2025-02-15T00:00:00Z
emot_000682,I've been unable to watch certain things on the news without a panic response.,fear,sadness,0.8141,0.9507,ann_004,synthetic,2025-04-16T00:00:00Z
emot_000301,I feel like there's so much grief stored in my body from years of not grieving.,sadness,hopelessness,0.7508,0.887,ann_009,synthetic,2025-02-11T00:00:00Z
emot_000570,I'm tired of people treating me like I don't matter.,anger,,0.7067,0.9292,ann_001,crisis_text_line,2025-11-10T00:00:00Z
emot_001055,I'm ashamed of the choices I made out of desperation.,shame,guilt,0.962,0.9473,ann_001,synthetic,2025-07-18T00:00:00Z
emot_000671,I'm afraid of being hurt again. So I've stopped letting anyone close.,fear,anxiety,0.683,0.917,ann_015,clinical_notes,2025-10-14T00:00:00Z
emot_000717,I've been avoiding mirrors since the accident changed my face.,fear,,0.8419,0.8098,ann_001,synthetic,2025-06-05T00:00:00Z
emot_000933,I should have forgiven him while I still had the chance.,guilt,,0.8851,0.9249,ann_015,synthetic,2025-04-23T00:00:00Z
emot_000439,I've been unable to let go of the anger and that frightens me.,anger,sadness,0.7518,0.8048,ann_001,synthetic,2025-09-09T00:00:00Z
emot_000773,I've stopped making plans because I don't believe they'll happen.,hopelessness,guilt,0.82,0.8553,ann_001,synthetic,2025-12-31T00:00:00Z
emot_000006,The anticipatory anxiety is worse than the event itself.,anxiety,fear,0.5442,0.828,ann_004,synthetic,2025-02-25T00:00:00Z
emot_001006,I've been carrying the guilt of having hurt someone I loved without meaning to.,guilt,anxiety,0.524,0.9035,ann_002,crisis_text_line,2026-01-22T00:00:00Z
emot_000234,My marriage ended last year and I'm still not over it.,sadness,guilt,0.9325,0.955,ann_012,forum_scrape,2025-03-22T00:00:00Z
emot_000590,I'm scared of my own rage. It scares me what I might do with it.,fear,anxiety,0.7657,0.8873,ann_015,forum_scrape,2026-02-01T00:00:00Z
emot_000325,I feel a profound sadness when I see old couples walking together.,sadness,hopelessness,0.8646,0.7968,ann_002,synthetic,2025-11-28T00:00:00Z
emot_000497,I've been disconnected from my family because I can't stop being angry.,anger,,0.7532,0.9434,ann_007,clinical_notes,2025-09-25T00:00:00Z
emot_001050,I feel like I'm a mistake that never got corrected.,shame,hopelessness,0.9334,0.8727,ann_002,synthetic,2025-12-25T00:00:00Z
emot_000931,I feel guilty for every time I chose self-preservation over doing what was right.,guilt,shame,0.9032,0.8954,ann_004,synthetic,2025-05-19T00:00:00Z
emot_000972,I feel guilty for the relationship I had while I was still technically married.,guilt,,0.5284,0.8767,ann_001,synthetic,2025-06-07T00:00:00Z
emot_001096,I'm ashamed of my tendency to catastrophise. It has hurt people.,shame,,0.7227,0.7612,ann_005,synthetic,2025-11-26T00:00:00Z
emot_000157,I feel like I'm behind and I'll never catch up.,anxiety,sadness,0.8967,0.8043,ann_002,forum_scrape,2025-07-05T00:00:00Z
emot_000646,I'm afraid of the next relationship. I carry the damage from the last one.,fear,,0.9486,0.884,ann_003,clinical_notes,2026-01-28T00:00:00Z
emot_000109,I've been having dizziness and shortness of breath and I can't tell if it's anxiety or something physical.,anxiety,hopelessness,0.7498,0.8503,ann_002,synthetic,2025-09-09T00:00:00Z
emot_000303,I feel like the grief is teaching me something I didn't want to learn.,sadness,,0.7444,0.7845,ann_014,clinical_notes,2025-06-17T00:00:00Z
emot_000996,I feel guilty for the years I wasted. The things I didn't do.,guilt,anxiety,0.6508,0.8692,ann_013,synthetic,2025-07-10T00:00:00Z
emot_000806,I don't see why I should keep doing this.,hopelessness,,0.8676,0.777,ann_004,synthetic,2025-03-09T00:00:00Z
emot_000672,I've been frozen. I know what I need to do but I can't make myself do it.,fear,,0.9078,0.8136,ann_004,synthetic,2025-11-07T00:00:00Z
emot_000120,I'm afraid of being exposed—that people will see how frightened I really am.,anxiety,sadness,0.8614,0.8879,ann_015,synthetic,2026-01-18T00:00:00Z
emot_001038,I'm ashamed of my past. It follows me everywhere.,shame,hopelessness,0.8946,0.9478,ann_011,synthetic,2025-02-02T00:00:00Z
emot_000597,I'm afraid of the isolation that comes with the illness.,fear,,0.935,0.9673,ann_005,clinical_notes,2025-07-17T00:00:00Z
emot_000453,I feel like I'm running out of patience for everyone and everything.,anger,sadness,0.9752,0.961,ann_001,synthetic,2025-02-08T00:00:00Z
emot_000534,My anger is righteous. What happened to me was not okay.,anger,guilt,0.9309,0.7724,ann_012,synthetic,2025-03-07T00:00:00Z
emot_000319,I've been crying in the bathroom at work so no one sees.,sadness,,0.9664,0.9382,ann_005,synthetic,2025-05-02T00:00:00Z
emot_001152,I'm ashamed of the choices I made during the darkest years.,shame,,0.9691,0.9104,ann_011,synthetic,2026-02-05T00:00:00Z
emot_000790,"I feel like I'll always be the person that things happen to, not the person who makes things happen.",hopelessness,,0.8345,0.9773,ann_004,synthetic,2026-01-23T00:00:00Z
emot_000165,I'm exhausted from being hypervigilant all the time.,anxiety,fear,0.7059,0.7792,ann_009,synthetic,2025-08-04T00:00:00Z
emot_000096,I worry that people are judging me even when they're clearly not paying attention.,anxiety,,0.877,0.8518,ann_007,synthetic,2025-10-29T00:00:00Z
emot_000135,Something is wrong but I don't know what. The dread never leaves.,anxiety,,0.7002,0.7682,ann_010,forum_scrape,2025-07-15T00:00:00Z
emot_000728,I'm terrified of the truth of what happened.,fear,,0.9599,0.8566,ann_006,synthetic,2025-01-17T00:00:00Z
emot_000379,I've been sitting in his chair because it still smells like him.,sadness,guilt,0.7495,0.8317,ann_010,synthetic,2025-11-28T00:00:00Z
emot_000792,I feel like I was born to struggle and I'll die struggling.,hopelessness,guilt,0.8943,0.7596,ann_014,synthetic,2026-01-12T00:00:00Z
emot_001240,I cooked for the first time this week after a stretch of eating out.,neutral,,0.3981,0.8441,ann_006,synthetic,2025-09-12T00:00:00Z
emot_001003,I should have fought harder for what was right. I was too tired.,guilt,shame,0.7284,0.7983,ann_007,forum_scrape,2025-02-10T00:00:00Z
emot_000946,I didn't take it seriously enough. Now there are consequences I have to live with.,guilt,,0.9577,0.9312,ann_010,synthetic,2025-02-11T00:00:00Z
emot_000595,I'm scared of what my body has been through and what it might still have to go through.,fear,,0.9694,0.9757,ann_002,forum_scrape,2025-01-05T00:00:00Z
emot_000707,I've been scared of being wrong about everything.,fear,,0.9248,0.7923,ann_003,forum_scrape,2025-01-12T00:00:00Z
emot_000469,I feel like I could break something. I'm that angry.,anger,guilt,0.8923,0.7629,ann_004,synthetic,2025-11-05T00:00:00Z
emot_001296,I've been reviewing what's working in my life and what isn't.,neutral,,0.3002,0.9121,ann_004,synthetic,2025-01-07T00:00:00Z
emot_000777,I feel like I've lost the reasons I had for keeping going.,hopelessness,guilt,0.7705,0.8404,ann_002,forum_scrape,2025-03-12T00:00:00Z
emot_000460,I've been picking fights about small things when the real thing is too big to fight about.,anger,,0.6094,0.9298,ann_008,clinical_notes,2025-07-03T00:00:00Z
emot_000089,I'm scared of the future. I have no idea how things will turn out.,anxiety,,0.8488,0.9415,ann_004,synthetic,2025-06-01T00:00:00Z
emot_001026,I feel guilty every time I see my children because I know I wasn't the parent I should have been.,guilt,sadness,0.6343,0.941,ann_011,synthetic,2025-09-13T00:00:00Z
emot_000162,I've been having nightmares about work every night.,anxiety,sadness,0.8665,0.9314,ann_001,synthetic,2025-11-02T00:00:00Z
emot_000488,My anger has nowhere to go. It just circulates inside me.,anger,,0.6732,0.8262,ann_007,forum_scrape,2025-04-08T00:00:00Z
emot_000407,I feel the particular sadness of watching someone you love become someone you don't recognise.,sadness,guilt,0.9319,0.777,ann_004,crisis_text_line,2025-05-02T00:00:00Z
emot_001028,"I feel like I'm beneath contempt, even though I can't always say why.",shame,,0.7998,0.9449,ann_014,crisis_text_line,2025-02-08T00:00:00Z
emot_000552,I'm angry at everyone who normalised what was happening to me.,anger,fear,0.5725,0.8973,ann_009,clinical_notes,2026-01-30T00:00:00Z
emot_000948,I feel guilty for leaving my elderly parent in a care home. Even though I had no choice.,guilt,anxiety,0.8971,0.8341,ann_011,clinical_notes,2025-03-31T00:00:00Z
